"Class[Size] ->","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]","Series[286-by-1]"
"2013M09",2.33544000e+02,2.90697683e-01,4.21000000e+00,3.51833041e+00,7.94000000e+00,5.25000000e+00,3.83462000e+04,2.35615000e+04,5.75040000e+04,1.31548400e+05,9.02184000e+04,9.77174433e+01,4.20700000e+02,1.08150000e+02,6.00000000e-02,2.34700000e+02,9.59760000e+01,9.45430000e+01,1.06289500e+02,5.45337050e+00,2.07191328e+00,1.05544107e+01,1.00673693e+01,1.09596098e+01,1.17871301e+01,1.14099887e+01,4.58208008e+00,6.04191999e+00,4.68351915e+00,5.45830810e+00,4.56409816e+00,4.54905476e+00,4.66616650e+00,1.08878527e-02,-5.02513620e-03,8.04437405e-02,4.23900448e-02,6.62037912e-02,9.11225579e-02,9.95674757e-02,3.82534701e-02,1.39833255e-01,3.05116370e-02,1.73676735e-02,1.13482192e-02,1.51765124e-02,1.17421873e-01,3.76873666e-04,6.31714040e-03,-3.36574299e-02,-1.43351567e-03,-1.98830959e-02,1.08536063e-03,8.16573645e-03,-9.71692602e-03,-8.12304973e-02,2.12894050e-03,1.55211998e-03,4.37705181e-04,1.18534839e-03,-2.66113411e-03,4.58208008e+00,4.61308569e+00,3.74944230e-02,8.11278894e-04,4.68351915e+00,3.05116370e-02,2.12894050e-03,4.61626005e+00,-3.17436124e-03,4.68354257e+00,-2.34152219e-05,4.61547934e+00,-2.39365516e-03,4.67571648e+00,7.80266826e-03
"2013M10",2.33669000e+02,-2.63504690e-02,4.15000000e+00,3.48130411e+00,7.96000000e+00,5.00000000e+00,4.04608000e+04,2.41709000e+04,5.74825000e+04,1.31940500e+05,9.12747000e+04,9.94795303e+01,4.80000000e+02,1.08400000e+02,7.00000000e-02,2.34921000e+02,9.61030000e+01,9.47030000e+01,1.00538261e+02,5.45390558e+00,2.07442900e+00,1.06080889e+01,1.00929047e+01,1.09592358e+01,1.17901063e+01,1.14216289e+01,4.59995190e+00,6.17378610e+00,4.68582809e+00,5.45924929e+00,4.56542053e+00,4.55074568e+00,4.61053836e+00,8.72977582e-03,1.01010960e-02,8.26091787e-02,4.04757358e-02,5.83182113e-02,9.22843055e-02,1.00087956e-01,3.22922652e-02,1.44544192e-01,3.09158111e-02,1.67276862e-02,9.71373772e-03,1.44433720e-02,1.16396898e-01,5.35087863e-04,2.51572460e-03,5.36781686e-02,2.55354063e-02,-3.73956947e-04,2.97621865e-03,1.16402434e-02,1.78718150e-02,1.31866113e-01,2.30893661e-03,9.41184557e-04,1.32237276e-03,1.69092121e-03,-5.56281429e-02,4.59995190e+00,4.61524108e+00,3.16212659e-02,2.15539357e-03,4.68582809e+00,3.09158111e-02,2.30893661e-03,4.61947729e+00,-4.23620509e-03,4.68640094e+00,-5.72850804e-04,4.61954463e+00,-4.30355177e-03,4.67967625e+00,6.15184283e-03
"2013M11",2.34100000e+02,4.48075918e-01,4.63000000e+00,3.58192506e+00,7.90000000e+00,5.00000000e+00,3.95291000e+04,2.38923000e+04,5.90041000e+04,1.33272700e+05,9.25541000e+04,1.02159815e+02,3.76600000e+02,1.08810000e+02,7.00000000e-02,2.35359000e+02,9.62460000e+01,9.48600000e+01,9.38640000e+01,5.45574837e+00,2.06686276e+00,1.05847924e+01,1.00813115e+01,1.09853622e+01,1.18001527e+01,1.14355486e+01,4.62653840e+00,5.93118362e+00,4.68960324e+00,5.46111201e+00,4.56690741e+00,4.55240212e+00,4.54184693e+00,1.22533224e-02,3.80469704e-03,4.64941158e-02,3.00118960e-02,3.98415407e-02,8.25083648e-02,9.64052742e-02,3.26158033e-02,2.31006781e-02,3.22201845e-02,1.72667455e-02,1.18838116e-02,1.50290925e-02,8.13392421e-02,1.84279045e-03,-7.56624038e-03,-2.32964946e-02,-1.15931990e-02,2.61263794e-02,1.00463416e-02,1.39196977e-02,2.65865048e-02,-2.42602488e-01,3.77515296e-03,1.86272062e-03,1.48688089e-03,1.65644177e-03,-6.86914344e-02,4.62653840e+00,4.61674427e+00,3.09420998e-02,1.50319414e-03,4.68960324e+00,3.22201845e-02,3.77515296e-03,4.62270271e+00,-5.95843543e-03,4.68926632e+00,3.36917413e-04,4.61241941e+00,4.32486740e-03,4.68244358e+00,7.15966483e-03
"2013M12",2.34719000e+02,3.06131372e-01,4.39000000e+00,3.55734849e+00,7.86000000e+00,5.00000000e+00,4.30599000e+04,2.71303000e+04,6.30305000e+04,1.37478200e+05,9.35584000e+04,1.06295853e+02,4.47300000e+02,1.09070000e+02,7.00000000e-02,2.35759000e+02,9.64140000e+01,9.49610000e+01,9.76252381e+01,5.45838905e+00,2.06178661e+00,1.06703474e+01,1.02084065e+01,1.10513740e+01,1.18312206e+01,1.14463411e+01,4.66622628e+00,6.10322951e+00,4.69198988e+00,5.46281010e+00,4.56865142e+00,4.55346628e+00,4.58113605e+00,1.50150909e-02,-3.80952842e-03,4.54678829e-02,2.15423439e-02,2.99275330e-02,7.30457666e-02,8.69620167e-02,2.10675891e-02,8.90254764e-02,3.27103663e-02,1.72587731e-02,1.37855432e-02,1.53551233e-02,1.05397099e-01,2.64067949e-03,-5.07615303e-03,8.55550601e-02,1.27094953e-01,6.60118032e-02,3.10679541e-02,1.07925018e-02,3.96878743e-02,1.72045894e-01,2.38663598e-03,1.69808879e-03,1.74400542e-03,1.06416055e-03,3.92891210e-02,4.66622628e+00,4.60997896e+00,2.45648124e-02,-6.76531473e-03,4.69198988e+00,3.27103663e-02,2.38663598e-03,4.62593485e+00,-1.59558866e-02,4.69213789e+00,-1.48007388e-04,4.62712651e+00,-1.71475490e-02,4.68449767e+00,7.49220503e-03
"2014M01",2.35288000e+02,2.52877570e-01,4.14000000e+00,3.44355133e+00,7.85000000e+00,5.00000000e+00,3.83546000e+04,2.48118000e+04,6.13716000e+04,1.36706500e+05,9.32212000e+04,1.02747657e+02,3.94200000e+02,1.09350000e+02,7.00000000e-02,2.35961000e+02,9.66140000e+01,9.50640000e+01,9.46171429e+01,5.46081030e+00,2.06051353e+00,1.05546297e+01,1.01190746e+01,1.10247025e+01,1.18255916e+01,1.14427304e+01,4.63227605e+00,5.97685839e+00,4.69455375e+00,5.46366654e+00,4.57072366e+00,4.55455035e+00,4.54983867e+00,1.54575028e-02,-5.08260306e-03,-3.20640240e-04,1.19403557e-02,5.35207008e-02,8.21363003e-02,8.42518680e-02,3.63951104e-02,9.66047769e-02,3.28142096e-02,1.59425833e-02,1.39562115e-02,1.44201432e-02,-1.47352832e-03,2.42124172e-03,-1.27307465e-03,-1.15717701e-01,-8.93318380e-02,-2.66715488e-02,-5.62906710e-03,-3.61067661e-03,-3.39502298e-02,-1.26371116e-01,2.56386918e-03,8.56440314e-04,2.07223897e-03,1.08406799e-03,-3.12973733e-02,4.63227605e+00,4.62818812e+00,3.51506994e-02,1.82091554e-02,4.69455375e+00,3.28142096e-02,2.56386918e-03,4.62917181e+00,-9.83690739e-04,4.69501481e+00,-4.61061909e-04,4.62948302e+00,-1.29490108e-03,4.68730970e+00,7.24404866e-03
"2014M02",2.35547000e+02,2.00052185e-01,3.50000000e+00,3.22727273e+00,7.76000000e+00,5.00000000e+00,3.90399000e+04,2.46374000e+04,6.05154000e+04,1.36643500e+05,9.35460000e+04,1.02573365e+02,3.83900000e+02,1.09510000e+02,6.00000000e-02,2.36185000e+02,9.66600000e+01,9.51090000e+01,1.00817368e+02,5.46191047e+00,2.04898233e+00,1.05723395e+01,1.01120209e+01,1.10106532e+01,1.18251306e+01,1.14462086e+01,4.63057830e+00,5.95038210e+00,4.69601587e+00,5.46461540e+00,4.57119967e+00,4.55502360e+00,4.61331065e+00,1.11424382e-02,-8.98017581e-03,3.43115612e-02,2.59076629e-02,3.70248095e-02,7.40973325e-02,8.14305102e-02,3.73461365e-02,8.90262402e-02,3.02210615e-02,1.54284411e-02,1.08804136e-02,1.38054428e-02,5.61869537e-02,1.10017321e-03,-1.15311976e-02,1.77097316e-02,-7.05373285e-03,-1.40493093e-02,-4.60947511e-04,3.47813029e-03,-1.69774961e-03,-2.64762927e-02,1.46212216e-03,9.48859111e-04,4.76008163e-04,4.73253310e-04,6.34719725e-02,4.63057830e+00,4.63336342e+00,3.60014033e-02,5.17530204e-03,4.69601587e+00,3.02210615e-02,1.46212216e-03,4.63241059e+00,9.52825504e-04,4.69789627e+00,-1.88040298e-03,4.62165810e+00,1.17053128e-02,4.68964128e+00,6.37458673e-03
"2014M03",2.36028000e+02,2.25694450e-01,3.25000000e+00,3.16512932e+00,7.73000000e+00,5.00000000e+00,4.01685000e+04,2.48546000e+04,6.11102000e+04,1.37693600e+05,9.41750000e+04,1.06765173e+02,4.59200000e+02,1.09850000e+02,6.00000000e-02,2.36625000e+02,9.68150000e+01,9.52500000e+01,1.00803809e+02,5.46395044e+00,2.04510886e+00,1.06008384e+01,1.01207981e+01,1.10204341e+01,1.18327862e+01,1.14529100e+01,4.67063178e+00,6.12948585e+00,4.69911580e+00,5.46647661e+00,4.57280194e+00,4.55650501e+00,4.61317615e+00,1.59982913e-02,-1.02961013e-02,-2.86724572e-02,-1.18468591e-02,1.91528978e-02,6.84928695e-02,8.23779692e-02,4.84023141e-02,7.95165685e-02,3.05952973e-02,1.63226672e-02,1.38013558e-02,1.43704790e-02,8.12381635e-02,2.03997314e-03,-3.87347160e-03,2.84989063e-02,8.77723246e-03,9.78091359e-03,7.65558234e-03,6.70145966e-03,4.00534849e-02,1.79103743e-01,3.09992954e-03,1.86121329e-03,1.60227454e-03,1.48141171e-03,-1.34498768e-04,4.67063178e+00,4.63397582e+00,5.19707004e-02,6.12405285e-04,4.69911580e+00,3.05952973e-02,3.09992954e-03,4.63564814e+00,-1.67231602e-03,4.70078142e+00,-1.66562078e-03,4.63247921e+00,1.49661687e-03,4.69265295e+00,6.46285226e-03
"2014M04",2.36468000e+02,1.90542174e-01,3.27000000e+00,3.14107772e+00,7.75000000e+00,4.75000000e+00,4.12995000e+04,2.52815000e+04,6.15508000e+04,1.39200400e+05,9.52272000e+04,1.04798961e+02,4.90700000e+02,1.10400000e+02,9.00000000e-02,2.37072000e+02,9.69870000e+01,9.54130000e+01,1.02069048e+02,5.46581289e+00,2.04769284e+00,1.06286057e+01,1.01378282e+01,1.10276181e+01,1.18436699e+01,1.14640209e+01,4.65204385e+00,6.19583294e+00,4.70411013e+00,5.46836389e+00,4.57457695e+00,4.55821484e+00,4.62564952e+00,1.99509036e-02,-6.43089033e-03,3.45367281e-02,3.49776068e-02,5.24014229e-02,8.43125742e-02,8.78422716e-02,3.49404410e-02,8.39222429e-02,3.37141629e-02,1.80467290e-02,1.65927145e-02,1.55904927e-02,1.03628758e-01,1.86245017e-03,2.58398077e-03,2.77672870e-02,1.70300569e-02,7.18405842e-03,1.08836947e-02,1.11108617e-02,-1.85879286e-02,6.63470981e-02,4.99433501e-03,1.88728294e-03,1.77500795e-03,1.70982351e-03,1.24733739e-02,4.65204385e+00,4.64697274e+00,3.61334511e-02,1.29969180e-02,4.70411013e+00,3.37141629e-02,4.99433501e-03,4.63888145e+00,8.09129323e-03,4.70366927e+00,4.40868764e-04,4.63496847e+00,1.20042722e-02,4.69553107e+00,8.57905972e-03
"2014M05",2.36918000e+02,2.24757959e-01,3.22000000e+00,3.04449649e+00,7.73000000e+00,4.75000000e+00,4.06910000e+04,2.48797000e+04,6.13769000e+04,1.38758800e+05,9.52396000e+04,1.04394266e+02,4.94100000e+02,1.10590000e+02,8.00000000e-02,2.37529000e+02,9.71470000e+01,9.55740000e+01,1.02177143e+02,5.46771409e+00,2.04510886e+00,1.06137622e+01,1.01218075e+01,1.10247888e+01,1.18404925e+01,1.14641511e+01,4.64817475e+00,6.20273793e+00,4.70582967e+00,5.47028972e+00,4.57622530e+00,4.55990082e+00,4.62670800e+00,2.14380313e-02,-7.73199728e-03,3.58848075e-02,4.38751534e-02,4.94437180e-02,7.33814631e-02,8.40452817e-02,4.79699939e-02,3.52214350e-02,3.26270727e-02,1.92684352e-02,1.75075081e-02,1.61061592e-02,7.80071626e-02,1.90119748e-03,-2.58398077e-03,-1.48434556e-02,-1.60206930e-02,-2.82930724e-03,-3.17744742e-03,1.30206419e-04,-3.86910238e-03,6.90498276e-03,1.71953524e-03,1.92582882e-03,1.64834636e-03,1.68597903e-03,1.05848055e-03,4.64817475e+00,4.65088218e+00,4.66395447e-02,3.90943431e-03,4.70582967e+00,3.26270727e-02,1.71953524e-03,4.64210740e+00,8.77477198e-03,4.70655871e+00,-7.29037917e-04,4.63527440e+00,1.56077717e-02,4.69775263e+00,8.07703663e-03
"2014M06",2.37231000e+02,5.34759349e-01,3.13000000e+00,2.93142089e+00,7.80000000e+00,4.75000000e+00,4.02002000e+04,2.50788000e+04,6.16449000e+04,1.39905500e+05,9.55359000e+04,1.01049255e+02,4.81900000e+02,1.11030000e+02,9.00000000e-02,2.37837000e+02,9.72530000e+01,9.56820000e+01,1.05794286e+02,5.46903435e+00,2.05412373e+00,1.06016272e+01,1.01297781e+01,1.10291458e+01,1.18487225e+01,1.14672574e+01,4.61560808e+00,6.17773662e+00,4.70980044e+00,5.47158557e+00,4.57731583e+00,4.56103019e+00,4.66149651e+00,2.03807121e-02,-2.56082086e-03,1.68576295e-02,3.95911344e-02,5.42818245e-02,7.81167741e-02,8.24073534e-02,4.38196704e-02,1.44170901e-01,3.42649864e-02,1.90460927e-02,1.63797034e-02,1.55144746e-02,9.95209202e-02,1.32026028e-03,9.01487110e-03,-1.21349670e-02,7.97065781e-03,4.35695826e-03,8.23002066e-03,3.10627138e-03,-3.25666754e-02,-2.50013022e-02,3.97076598e-03,1.29584380e-03,1.09053509e-03,1.12937645e-03,3.47885055e-02,4.61560808e+00,4.64483893e+00,4.48443153e-02,-6.04324603e-03,4.70980044e+00,3.42649864e-02,3.97076598e-03,4.64532345e+00,-4.84523108e-04,4.70944867e+00,3.51760729e-04,4.63798666e+00,6.85227055e-03,4.70012108e+00,9.67935659e-03
"2014M07",2.37498000e+02,5.74811260e-01,3.41000000e+00,2.98534144e+00,7.77000000e+00,4.50000000e+00,4.15141000e+04,2.59732000e+04,6.16580000e+04,1.41225200e+05,9.53775000e+04,1.03779132e+02,5.09700000e+02,1.11270000e+02,8.00000000e-02,2.38195000e+02,9.73910000e+01,9.58480000e+01,1.03588636e+02,5.47015920e+00,2.05027016e+00,1.06337884e+01,1.01648205e+01,1.10293583e+01,1.18581111e+01,1.14655980e+01,4.64226491e+00,6.23382232e+00,4.71195968e+00,5.47308967e+00,4.57873380e+00,4.56276360e+00,4.64042764e+00,1.95500255e-02,-6.41439018e-03,3.61042253e-02,7.24703463e-02,6.06532073e-02,8.18295133e-02,7.82867603e-02,5.07428701e-02,1.33951896e-01,3.34461000e-02,1.82815026e-02,1.65546297e-02,1.59749318e-02,-1.03935927e-02,1.12485240e-03,-3.85356932e-03,3.21611578e-02,3.50423695e-02,2.12484865e-04,9.38858470e-03,-1.65939150e-03,2.66568358e-02,5.60856937e-02,2.15924510e-03,1.50410085e-03,1.41797356e-03,1.73341034e-03,-2.10688710e-02,4.64226491e+00,4.65358871e+00,4.92510838e-02,8.74978322e-03,4.71195968e+00,3.34461000e-02,2.15924510e-03,4.64852765e+00,5.06106146e-03,4.71233805e+00,-3.78365234e-04,4.64166383e+00,1.19248805e-02,4.70382576e+00,8.13391539e-03
"2014M08",2.37460000e+02,4.17981749e-01,3.70000000e+00,3.14397999e+00,7.81000000e+00,4.50000000e+00,4.14858000e+04,2.53806000e+04,6.20789000e+04,1.42378800e+05,9.61092000e+04,1.02197971e+02,4.76800000e+02,1.11590000e+02,7.00000000e-02,2.38405000e+02,9.73790000e+01,9.58850000e+01,9.65361905e+01,5.46999919e+00,2.05540496e+00,1.06331065e+01,1.01417404e+01,1.10361614e+01,1.18662464e+01,1.14732403e+01,4.62691182e+00,6.16709712e+00,4.71483144e+00,5.47397091e+00,4.57861058e+00,4.56314956e+00,4.56991797e+00,1.70055657e-02,-1.01911710e-02,4.50383346e-02,7.29375630e-02,5.66685502e-02,8.02016274e-02,7.14173841e-02,3.51148144e-02,4.39466278e-02,3.34412283e-02,1.72149252e-02,1.49501266e-02,1.52801477e-02,-9.89096686e-02,-1.60014149e-04,5.13479947e-03,-6.81928559e-04,-2.30801345e-02,6.80317065e-03,8.13533210e-03,7.64234342e-03,-1.53530886e-02,-6.67252016e-02,2.87176003e-03,8.81242189e-04,-1.23222262e-04,3.85953388e-04,-7.05096676e-02,4.62691182e+00,4.64611840e+00,3.38439959e-02,-7.47030824e-03,4.71483144e+00,3.34412283e-02,2.87176003e-03,4.65171802e+00,-5.59961744e-03,4.71522572e+00,-3.94282756e-04,4.63876808e+00,7.35032015e-03,4.70625630e+00,8.57513953e-03
"2014M09",2.37477000e+02,5.09684000e-02,3.45000000e+00,3.20249777e+00,7.72000000e+00,4.50000000e+00,4.12657000e+04,2.51433000e+04,6.11235000e+04,1.42429500e+05,9.66228000e+04,1.01766836e+02,4.58800000e+02,1.11990000e+02,7.00000000e-02,2.38786000e+02,9.74130000e+01,9.60130000e+01,9.32119048e+01,5.47007078e+00,2.04381436e+00,1.06277869e+01,1.01323467e+01,1.10206517e+01,1.18666024e+01,1.14785700e+01,4.62268427e+00,6.12861439e+00,4.71840958e+00,5.47556775e+00,4.57895967e+00,4.56448360e+00,4.53487545e+00,1.67002805e-02,-2.80989112e-02,7.33762109e-02,6.49774355e-02,6.10418970e-02,7.94722957e-02,6.85813408e-02,4.06041910e-02,8.66943947e-02,3.48904292e-02,1.72596505e-02,1.48615118e-02,1.54288415e-02,-1.31291056e-01,7.15884423e-05,-1.15905998e-02,-5.31955358e-03,-9.39364320e-03,-1.55097490e-02,3.56028954e-04,5.32969321e-03,-4.22754934e-03,-3.84827305e-02,3.57814140e-03,1.59684521e-03,3.49090315e-04,1.33404224e-03,-3.50425219e-02,4.62268427e+00,4.65294457e+00,3.98588793e-02,6.82616231e-03,4.71840958e+00,3.48904292e-02,3.57814140e-03,4.65489294e+00,-1.94837170e-03,4.71811058e+00,2.98998129e-04,4.64763223e+00,5.31233963e-03,4.70893942e+00,9.47015661e-03
"2014M10",2.37430000e+02,1.52827305e-01,3.64000000e+00,3.23958704e+00,7.65000000e+00,4.50000000e+00,4.04723000e+04,2.58380000e+04,6.17344000e+04,1.42466300e+05,9.76206000e+04,1.03886495e+02,5.00500000e+02,1.12370000e+02,7.00000000e-02,2.39191000e+02,9.73840000e+01,9.60960000e+01,8.43969565e+01,5.46987284e+00,2.03470565e+00,1.06083731e+01,1.01596016e+01,1.10305966e+01,1.18668608e+01,1.14888438e+01,4.64329891e+00,6.21560760e+00,4.72179700e+00,5.47726240e+00,4.57866193e+00,4.56534769e+00,4.43553134e+00,1.59672591e-02,-3.97233520e-02,2.84185335e-04,6.66968463e-02,7.13607584e-02,7.67544171e-02,6.72148960e-02,4.33470119e-02,4.18214949e-02,3.59689089e-02,1.80131085e-02,1.32413931e-02,1.46020131e-02,-1.75007020e-01,-1.97933491e-04,-9.10871620e-03,-1.94138569e-02,2.72548171e-02,9.94490440e-03,2.58340068e-04,1.02737985e-02,2.06146359e-02,8.69932135e-02,3.38741633e-03,1.69464262e-03,-2.97745861e-04,8.64092834e-04,-9.93441062e-02,4.64329891e+00,4.65821046e+00,4.29693767e-02,5.26589094e-03,4.72179700e+00,3.59689089e-02,3.38741633e-03,4.65805039e+00,1.60071733e-04,4.72099148e+00,8.05521885e-04,4.65347077e+00,4.73969062e-03,4.71046843e+00,1.13285665e-02
"2014M11",2.36983000e+02,1.94981348e-01,3.38000000e+00,3.14772123e+00,7.62000000e+00,4.50000000e+00,4.21335000e+04,2.59025000e+04,6.27910000e+04,1.43913600e+05,9.86498000e+04,1.07092416e+02,3.98300000e+02,1.12620000e+02,8.00000000e-02,2.39458000e+02,9.72910000e+01,9.61810000e+01,7.57894737e+01,5.46798841e+00,2.03077637e+00,1.06485984e+01,1.01620948e+01,1.10475670e+01,1.18769684e+01,1.14993315e+01,4.67369217e+00,5.98720549e+00,4.72401932e+00,5.47837804e+00,4.57770649e+00,4.56623183e+00,4.32795941e+00,1.22400341e-02,-3.60863898e-02,6.38060392e-02,8.07832578e-02,6.22048181e-02,7.68157145e-02,6.37828667e-02,4.71537636e-02,5.60218740e-02,3.44160779e-02,1.72660281e-02,1.07990736e-02,1.38297125e-02,-2.13887513e-01,-1.88443458e-03,-3.92927814e-03,4.02253592e-02,2.49321261e-03,1.69704391e-02,1.01076390e-02,1.04876684e-02,3.03932565e-02,-2.28402109e-01,2.22232191e-03,1.11564018e-03,-9.55438624e-04,8.84141167e-04,-1.07571927e-01,4.67369217e+00,4.66312713e+00,4.63828529e-02,4.91667029e-03,4.72401932e+00,3.44160779e-02,2.22232191e-03,4.66118821e+00,1.93891386e-03,4.72386727e+00,1.52049306e-04,4.65258814e+00,1.05389884e-02,4.71356247e+00,1.04568546e-02
"2014M12",2.36252000e+02,-1.09992388e-01,2.95000000e+00,3.18725100e+00,7.62000000e+00,4.00000000e+00,4.68024000e+04,2.91644000e+04,6.75305000e+04,1.49911300e+05,9.90414000e+04,1.12276207e+02,4.96000000e+02,1.13060000e+02,6.00000000e-02,2.39584000e+02,9.71200000e+01,9.62490000e+01,5.92904545e+01,5.46489903e+00,2.03077637e+00,1.07536898e+01,1.02807041e+01,1.11203346e+01,1.19177991e+01,1.15032932e+01,4.72096197e+00,6.20657593e+00,4.72791865e+00,5.47890409e+00,4.57594733e+00,4.56693858e+00,4.08244832e+00,6.50997796e-03,-3.10102367e-02,8.33423141e-02,7.22976029e-02,6.89606115e-02,8.65784268e-02,5.69521043e-02,5.47356976e-02,1.03346416e-01,3.59287733e-02,1.60939892e-02,7.29590802e-03,1.34723025e-02,-4.98687723e-01,-3.08937666e-03,0.00000000e+00,1.05091335e-01,1.18609298e-01,7.27675966e-02,4.08306664e-02,3.96173944e-03,4.72698083e-02,2.19370437e-01,3.89933142e-03,5.26049920e-04,-1.75916017e-03,7.06750536e-04,-2.45511089e-01,4.72096197e+00,4.66678832e+00,5.68093643e-02,3.66119666e-03,4.72791865e+00,3.59287733e-02,3.89933142e-03,4.66430428e+00,2.48404085e-03,4.72673689e+00,1.18175852e-03,4.66521278e+00,1.57554883e-03,4.71838487e+00,9.53377904e-03
"2015M01",2.34747000e+02,-3.55751314e-01,2.32000000e+00,3.16114790e+00,7.64000000e+00,4.00000000e+00,4.42496000e+04,2.72315000e+04,6.74619000e+04,1.50730900e+05,9.91602000e+04,1.07764597e+02,4.07400000e+02,1.13290000e+02,6.00000000e-02,2.39811000e+02,9.66540000e+01,9.62140000e+01,4.72190000e+01,5.45850834e+00,2.03339760e+00,1.06976016e+01,1.02121297e+01,1.11193183e+01,1.19232514e+01,1.15044920e+01,4.67994919e+00,6.00979550e+00,4.72995090e+00,5.47985111e+00,4.57113759e+00,4.56657488e+00,3.85479635e+00,-2.30195725e-03,-2.71159286e-02,1.42971863e-01,9.30550450e-02,9.46158066e-02,9.76598358e-02,6.17615605e-02,4.76731445e-02,3.29371091e-02,3.53971558e-02,1.61845760e-02,4.13932990e-04,1.20245282e-02,-6.95042320e-01,-6.39069349e-03,2.62123348e-03,-5.60881518e-02,-6.85743959e-02,-1.01635360e-03,5.45234189e-03,1.19877957e-03,-4.10127830e-02,-1.96780423e-01,2.03225164e-03,9.47027053e-04,-4.80973607e-03,-3.63706275e-04,-2.27651970e-01,4.67994919e+00,4.67516543e+00,4.69773187e-02,8.37710983e-03,4.72995090e+00,3.53971558e-02,2.03225164e-03,4.66739659e+00,7.76884402e-03,4.72959928e+00,3.51623888e-04,4.67088150e+00,4.28393845e-03,4.72026183e+00,9.68907304e-03
"2015M02",2.35342000e+02,3.14518874e-01,2.44000000e+00,3.20563628e+00,7.65000000e+00,4.00000000e+00,4.30647000e+04,2.71153000e+04,6.80105000e+04,1.51614900e+05,9.99943000e+04,1.07154327e+02,4.32000000e+02,1.13690000e+02,6.00000000e-02,2.40172000e+02,9.68250000e+01,9.63240000e+01,5.05842105e+01,5.46103978e+00,2.03470565e+00,1.06704589e+01,1.02078534e+01,1.11274174e+01,1.19290990e+01,1.15128685e+01,4.67427011e+00,6.06842559e+00,4.73347545e+00,5.48135533e+00,4.57290523e+00,4.56771751e+00,3.92363948e+00,-8.70693573e-04,-1.42766864e-02,9.81194359e-02,9.58325306e-02,1.16764227e-01,1.03968409e-01,6.66598904e-02,4.36918089e-02,1.18043486e-01,3.74595769e-02,1.67399371e-02,1.70555898e-03,1.26939066e-02,-6.89671164e-01,2.53143689e-03,1.30804466e-03,-2.71426959e-02,-4.27624725e-03,8.09911095e-03,5.84762559e-03,8.37646026e-03,-5.67908519e-03,5.86300845e-02,3.52454326e-03,1.50422022e-03,1.76763416e-03,1.14263171e-03,6.88431288e-02,4.67427011e+00,4.67624176e+00,4.28783410e-02,1.07632437e-03,4.73347545e+00,3.74595769e-02,3.52454326e-03,4.67046330e+00,5.77845674e-03,4.73245345e+00,1.02199837e-03,4.66877924e+00,7.46252284e-03,4.72434228e+00,9.13316219e-03
